class,isosurface_points,isosurface_cells,mean_intensity,median_intensity,std_intensity,min_intensity,max_intensity,q25_intensity,q75_intensity,intensity_range,iqr_intensity,voxel_count,high_intensity_voxels,voxel_ratio,high_intensity_ratio,point_cell_ratio,cell_density,point_density
notumor,88570,175284,0.1420894181602177,0.05463759328760263,0.16148388553642531,0.0,1.0,0.02836045008892396,0.2347679013189521,1.0,0.20640745123002813,448792,21037,0.42800140380859375,0.02006244659423828,0.5052942653065882,0.39056845933082585,0.1973520027094957
notumor,81916,162008,0.12316812148248563,0.0504939685027618,0.15079255125648658,0.0,1.0,0.01386483933747527,0.20278447664563168,1.0,0.18891963730815642,434364,16124,0.4142417907714844,0.015377044677734375,0.5056293516369562,0.3729775027396377,0.18858837288541408
notumor,54368,106348,0.1274731317571481,0.06669109972145479,0.14512556984517366,0.0,0.9372549057006836,0.0016766867400606106,0.2237859023962967,0.9372549057006836,0.2221092156562361,456935,3412,0.43576717376708984,0.003253936767578125,0.5112272915334563,0.23274207491218663,0.11898410058323394
notumor,96930,193716,0.18765796326326,0.11100017922388514,0.2444095571124238,0.0,1.0,0.0026939115539230726,0.24128923122281953,1.0,0.23859531966889647,544183,93859,0.5189733505249023,0.08951091766357422,0.5003716781267422,0.3559758390100389,0.1781202279380282
notumor,100894,200000,0.154953260022726,0.044385440166673416,0.19415633267568666,0.0,1.0,0.015090180461449639,0.27799300994668374,1.0,0.2629028294852341,435993,30782,0.41579532623291016,0.029356002807617188,0.50447,0.4587229611484588,0.231411972210563
notumor,46304,91440,0.10971134522060688,0.06874415455062234,0.12517516406686768,0.0,0.9803921580314636,0.01153865058335538,0.17381526855540091,0.9803921580314636,0.16227661797204554,451246,9316,0.4303417205810547,0.008884429931640625,0.5063867016622922,0.20263891535880652,0.10261365197697044
notumor,118688,235560,0.13198731419234902,0.049630785129900025,0.16543134113519267,0.0,1.0,0.030368984559614974,0.2033476138924113,1.0,0.1729786293327963,366791,27707,0.34979915618896484,0.02642345428466797,0.5038546442519952,0.6422185931497774,0.323584820783498
notumor,202458,405016,0.2803035948925026,0.18500029018570704,0.25329368293252885,0.0,1.0,0.0637960257093691,0.4882398285184905,1.0,0.4244438028091214,622212,163150,0.5933876037597656,0.1555919647216797,0.49987654808698917,0.6509292652665009,0.32538427417021853
notumor,119346,236880,0.1337793676245535,0.03921568766236305,0.17204055814022431,0.0,1.0,0.02487816888686225,0.2179268106676027,1.0,0.19304864178074044,389590,30516,0.37154197692871094,0.029102325439453125,0.5038247213779129,0.6080238199132422,0.30633743165892346
notumor,170744,341080,0.21976897448657298,0.13871935316857897,0.2142162401742002,0.0,1.0,0.05217064542587061,0.34558114629554787,1.0,0.29341050086967724,581221,81394,0.554295539855957,0.07762336730957031,0.5005981001524569,0.5868335796538666,0.2937677750803911
notumor,237814,473032,0.2094921278344358,0.10512340928590334,0.24720232853690782,0.0,1.0,0.0007650601315826337,0.3677653120956082,1.0,0.3670002519640256,530359,86387,0.5057897567749023,0.08238506317138672,0.5027440004058922,0.8919090653689293,0.4484019315218559
notumor,159965,318008,0.18540719586254262,0.11624934128569922,0.20369294394004261,0.0,1.0,0.00944950055517172,0.3080032166162919,1.0,0.29855371606112013,552118,45319,0.5265407562255859,0.043219566345214844,0.5030219365550552,0.5759783234743298,0.28972973168779137
notumor,59830,119180,0.13964912950913588,0.062442966934990435,0.16019678888963268,0.0,1.0,0.039018703433330915,0.21683051695044311,1.0,0.1778118135171122,378681,19704,0.36113834381103516,0.01879119873046875,0.5020137606981037,0.31472400252455235,0.15799578008931
notumor,213874,427012,0.24490524985528847,0.11047941822123918,0.2747407935386424,0.0,1.0,0.009781995630167531,0.4742734895617404,1.0,0.4644914939315729,535155,175538,0.5103635787963867,0.1674060821533203,0.5008618024786189,0.7979220973362857,0.3996486999093721
notumor,134174,266600,0.13207247589559504,0.023545491449132823,0.18339402172673588,0.0,1.0,0.0015301202631652674,0.23702081347954074,1.0,0.23549069321637547,396355,29194,0.3779935836791992,0.027841567993164062,0.503278319579895,0.6726293348134879,0.3385197613250747
notumor,57308,113364,0.11007194904463018,0.0,0.16644225950541944,0.0,1.0,0.0,0.21443930115661278,1.0,0.21443930115661278,350128,9810,0.3339080810546875,0.009355545043945312,0.505522035214001,0.32377873234931226,0.1636772837362336
notumor,194466,387884,0.1953363861321639,0.06809034943970425,0.2411718553017721,0.0,1.0,0.0,0.36048583067689116,1.0,0.36048583067689116,492269,95847,0.4694643020629883,0.09140682220458984,0.5013509193470213,0.7879513030477239,0.39504011018365975
notumor,170876,340952,0.16171638355831072,0.0,0.2367968946368505,0.0,1.0,0.0,0.2853655259444993,1.0,0.2853655259444993,410281,76853,0.39127445220947266,0.07329273223876953,0.5011731856683639,0.8310206906973513,0.41648528691311565
notumor,12336,24088,0.08061618973969915,0.031032990383174096,0.09807763536930861,0.0,0.7529411911964417,0.0116227634380244,0.13943724320011572,0.7529411911964417,0.12781447976209132,333973,950,0.31850147247314453,0.0009059906005859375,0.5121222185320492,0.07212559099088849,0.03693711767118899
notumor,18612,36512,0.07439618223210234,0.013834059866733837,0.10442715134068066,0.0,0.886274516582489,0.0009528635069524107,0.13245824947835041,0.886274516582489,0.131505385971398,318387,1122,0.3036375045776367,0.0010700225830078125,0.5097502191060473,0.11467804904094703,0.05845716062527678
notumor,97524,192968,0.10523707760602158,0.022824656212268764,0.1526724874933764,0.0,1.0,0.006048267697034435,0.16145480033421825,1.0,0.15540653263718382,363345,19612,0.3465127944946289,0.018703460693359375,0.5053894946312342,0.5310875338865266,0.2684060603558601
notumor,17456,34152,0.15697429043751218,0.10359178926153166,0.1420953711192037,0.0,0.9450980424880981,0.03637696322264004,0.27308140475130627,0.9450980424880981,0.23670444152866624,530743,969,0.5061559677124023,0.0009241104125976562,0.5111267275708596,0.06434752789956721,0.03288974136258038
notumor,236628,471296,0.1783160699344885,0.07926820109346655,0.23229745940553675,0.0,1.0,0.0,0.27914082424650544,1.0,0.27914082424650544,491324,78502,0.4685630798339844,0.07486534118652344,0.5020793726235742,0.9592366747807963,0.4816129478714657
notumor,138396,275492,0.13357781261395824,0.02327474186613816,0.20058449358433392,0.0,1.0,0.0,0.19889348394888834,1.0,0.19889348394888834,383872,54735,0.3660888671875,0.052199363708496094,0.502359415155431,0.7176663054351451,0.3605264254751584
notumor,89538,179292,0.19112202254967517,0.046033091654334474,0.24338693789773816,0.0,0.9725490212440491,0.0058113817190122,0.36027133507800485,0.9725490212440491,0.35445995335899266,448300,116293,0.4275321960449219,0.11090564727783203,0.49939763068067733,0.399937541824671,0.199727860807495
notumor,42520,84004,0.07887822005240006,0.01009092502088864,0.12086492386431093,0.0,0.8745098114013672,0.0,0.13911016134095142,0.8745098114013672,0.13911016134095142,312730,6240,0.29824256896972656,0.005950927734375,0.5061663730298557,0.26861509928692484,0.13596393054711733
notumor,26742,52816,0.13443247810004702,0.10054820136646463,0.10262963372132933,0.0,0.7882353067398071,0.057938421183965604,0.2078431397676468,0.7882353067398071,0.14990471858368118,526405,3136,0.502018928527832,0.00299072265625,0.5063238412602242,0.10033339348980348,0.050801189198430866
notumor,32932,65024,0.11079117823918394,0.03672288486243025,0.12880486300398525,0.0,0.8549019694328308,0.013042661356467655,0.19155821405459922,0.8549019694328308,0.17851555269813157,417052,4154,0.3977317810058594,0.0039615631103515625,0.5064591535433071,0.1559134112772508,0.07896377430152594
notumor,189854,379184,0.2579831387802572,0.16357840999911544,0.2807289826012711,0.0,1.0,0.0,0.44152353757435436,1.0,0.44152353757435436,590479,157017,0.5631246566772461,0.14974308013916016,0.5006909574243639,0.6421633961580344,0.32152540564524734
notumor,50150,99644,0.09558515827242721,0.03394940405650581,0.12849970922187154,0.0,0.9725490212440491,0.011708055836891704,0.1552861963650382,0.9725490212440491,0.1435781405281465,356699,15758,0.34017467498779297,0.015027999877929688,0.5032917185179238,0.27935037664809825,0.14059473113185067
notumor,122176,243172,0.18761058452575444,0.1320510696489971,0.20090585223320295,0.0,1.0,0.0,0.32392843775023306,1.0,0.32392843775023306,569587,44041,0.5432004928588867,0.042000770568847656,0.5024262661819617,0.4269268785980017,0.21449927754671366
notumor,47810,94424,0.07526394852801206,0.002178706925001808,0.13505012173904166,0.0,1.0,0.0,0.09869275688331373,1.0,0.09869275688331373,260981,8198,0.24889087677001953,0.007818222045898438,0.5063331356434805,0.3618041160084451,0.18319341254727356
notumor,164236,328436,0.2321262636473329,0.10927518657520524,0.24331803668674598,0.0,1.0,0.06541012024853182,0.37499259817372593,1.0,0.3095824779251941,607978,140547,0.5798130035400391,0.13403606414794922,0.5000548051979685,0.5402103365582307,0.2701347746135551
notumor,163214,325972,0.16316200223709532,0.04700214003479474,0.1992267862527396,0.0,1.0,0.01321136726724858,0.30368985891106676,1.0,0.29047849164381817,421895,32941,0.40235042572021484,0.03141498565673828,0.5006994465782337,0.7726377416181751,0.3868592896336766
notumor,150640,297832,0.16808584370698126,0.126359213571504,0.17330973414143622,0.0,1.0,0.007692434026712745,0.280417210646024,1.0,0.2727247766193112,566676,26983,0.5404243469238281,0.025732994079589844,0.505788498213758,0.5255772257868694,0.2658309157260939
notumor,93286,185032,0.177304640871131,0.11508272694938168,0.17768076319561005,0.0,1.0,0.048419207069508884,0.26644222376328963,1.0,0.21802301669378074,559723,33261,0.5337934494018555,0.03172016143798828,0.5041614423451078,0.3305778036635979,0.1666645823023174
notumor,138046,274776,0.13374630795210835,0.023965775398897236,0.20042307533436432,0.0,1.0,0.0,0.19889348394888834,1.0,0.19889348394888834,384156,54618,0.3663597106933594,0.05208778381347656,0.5023946778466823,0.7152719207821823,0.35934880621414217
notumor,114080,226024,0.0983968671022739,0.003921568859368563,0.1610611590382512,0.0,1.0,0.002633564684558166,0.14528453676472441,1.0,0.14265097208016625,325804,24821,0.3107109069824219,0.02367115020751953,0.5047251619297066,0.6937422499416828,0.3501491694392948
notumor,135998,271168,0.23824221768926568,0.16506384354961454,0.2541071548262427,0.0,1.0,0.002633564684558167,0.39560134374252115,1.0,0.392967779057963,609397,91403,0.5811662673950195,0.08716869354248047,0.5015267288175596,0.4449775761941723,0.2231681481858296
notumor,240824,480940,0.2785217472188852,0.19114227841211684,0.2908662817561467,0.0,1.0,0.0,0.5014846631875995,1.0,0.5014846631875995,601717,188591,0.5738420486450195,0.1798543930053711,0.5007360585520023,0.7992793954633158,0.4002280141661279
notumor,220263,438808,0.17528711510511788,0.05304457274127746,0.22772167217880387,0.0,1.0,0.0,0.3167202881597134,1.0,0.3167202881597134,469172,60149,0.4474372863769531,0.05736255645751953,0.50195757597856,0.9352817303675411,0.4694717502323242
notumor,37554,73908,0.09857419817899084,0.0,0.1520233503242972,0.0,0.9686274528503418,0.0,0.1877889053301873,0.9686274528503418,0.1877889053301873,330505,3513,0.31519412994384766,0.0033502578735351562,0.5081182010066569,0.22362142781501038,0.11362611760790306
notumor,152250,300928,0.14906948236884776,0.05672090017784793,0.17714103899696687,0.0,1.0,0.025846307884893265,0.24461726107452147,1.0,0.21877095318962822,433595,29676,0.41350841522216797,0.028301239013671875,0.5059349744789451,0.6940301433365237,0.35113412285658274
notumor,71086,141372,0.07677812136112742,0.0,0.16143125946037054,0.0,1.0,0.0,0.049630785129900025,1.0,0.049630785129900025,223715,15424,0.21335124969482422,0.01470947265625,0.5028294145941204,0.6319290168294481,0.31775249759738955
notumor,128270,256236,0.18064514569629733,0.07090112353849863,0.21217233510391703,0.0,1.0,0.0413954307989117,0.2637329855239065,1.0,0.2223375547249948,435513,72406,0.41533756256103516,0.06905174255371094,0.5005932031408545,0.5883544234041234,0.2945262253939607
notumor,26662,52680,0.1344790961612662,0.1005482013664646,0.10258122388458023,0.0,0.7882353067398071,0.057938421183965624,0.20788901969423093,0.7882353067398071,0.14995059851026532,525828,3122,0.5014686584472656,0.0029773712158203125,0.5061123766135156,0.10018485132020356,0.05070479320233993
notumor,84088,165552,0.1770084794579761,0.12418685055511926,0.15930538974023545,0.0,0.9882352948188782,0.038995617609411996,0.3036898589110668,0.9882352948188782,0.2646942413016548,570102,9700,0.5436916351318359,0.009250640869140625,0.5079250024161592,0.29039014071166214,0.14749641292259982
notumor,110651,220020,0.15582056951074064,0.07625474159894062,0.18755003580047916,0.0,1.0,0.0,0.280417210646024,1.0,0.280417210646024,489867,31550,0.46717357635498047,0.030088424682617188,0.5029133715116808,0.44914231822106815,0.2258796775451296
notumor,209354,418780,0.21551301913137455,0.0698242274408993,0.24577662641836778,0.0,1.0,0.04478070446901188,0.3790234330214214,1.0,0.3342427285524095,443917,102646,0.4233522415161133,0.09789085388183594,0.4999140360093605,0.9433745497469121,0.4716061786324921
notumor,84512,167848,0.1343337557658748,0.024815392564950012,0.18131015853218163,0.0,1.0,0.0015301202631652702,0.2527299898474171,1.0,0.25119986958425183,403602,21021,0.3849048614501953,0.02004718780517578,0.5035031695343406,0.4158750452178136,0.20939440339740636
notumor,50588,100572,0.105517853760789,0.059077278171920294,0.11749480492264915,0.0,0.9647058844566345,0.03485931080002893,0.1552861963650382,0.9647058844566345,0.12042688556500927,339606,11737,0.32387351989746094,0.011193275451660156,0.5030028238475918,0.2961431776823731,0.14896085463743278
notumor,47942,94728,0.08670883546477079,0.0,0.14391314852173687,0.0,1.0,0.0,0.14180555863750627,1.0,0.14180555863750627,301641,8227,0.28766727447509766,0.007845878601074219,0.5061016806013006,0.3140421892249396,0.15893727974645355
notumor,290540,581008,0.2747194815717634,0.1624998119906038,0.2608123147763018,0.0,1.0,0.05759685963571687,0.47517301841284165,1.0,0.4175761587771248,613389,167407,0.5849733352661133,0.1596517562866211,0.5000619612810839,0.9472096825994597,0.4736635316251188
notumor,134910,268300,0.17621140240216215,0.09381768151153759,0.17161716301264404,0.0,1.0,0.04726852112136819,0.29056907352944883,1.0,0.24330055240808063,514540,30172,0.4907035827636719,0.028774261474609375,0.5028326500186359,0.5214366230030707,0.2621953589614024
notumor,2724,5184,0.14835162414486364,0.08195639178507994,0.14496833843571869,0.0,0.6313725709915161,0.0269091344541324,0.2728272256096445,0.6313725709915161,0.2459180911555121,488266,13,0.46564674377441406,1.239776611328125e-05,0.5254629629629629,0.010617163595253406,0.00557892624102436
notumor,72458,143824,0.09967368388058015,0.007758247595793524,0.16005021466181363,0.0,1.0,0.0007687619304015284,0.162638607215716,1.0,0.16186984528531445,342188,23272,0.3263359069824219,0.02219390869140625,0.5037963065969518,0.4203069657615112,0.21174909698762084
notumor,97954,194956,0.09054614194819338,0.0,0.16709216827723133,0.0,1.0,0.0,0.10886881758902885,1.0,0.10886881758902885,269495,16909,0.25701045989990234,0.01612567901611328,0.502441576560865,0.7234123082060891,0.36347242063860186
notumor,2290,4504,0.10231004262162019,0.0470588244497776,0.11777565294880216,0.0,1.0,0.0025014893131279454,0.18907408448547275,1.0,0.1865725951723448,396061,360,0.3777132034301758,0.00034332275390625,0.5084369449378331,0.011371985628476421,0.005781937630819495
notumor,158926,316364,0.2204086776741095,0.18301137652600086,0.2132163547517267,0.0,0.9803921580314636,0.01449222881801699,0.3545056109572481,0.9803921580314636,0.3400133821392311,633844,67454,0.6044807434082031,0.06432914733886719,0.502351721434803,0.49911965720271867,0.25073361899773444
notumor,217516,434516,0.2784106889742429,0.22459324228821356,0.26180902083907875,0.0,1.0,0.01163737093306908,0.5011826208205847,1.0,0.48954524988751563,637436,152362,0.6079063415527344,0.14530372619628906,0.5005937640961438,0.6816621590245923,0.34123582602802477
notumor,185512,369366,0.15663044577633106,0.016686995232743987,0.21619376326640427,0.0,1.0,0.0,0.2966816144638912,1.0,0.2966816144638912,409004,43873,0.3900566101074219,0.041840553283691406,0.5022443863268411,0.9030865223811992,0.4535701362333865
notumor,52538,103784,0.13751399251918214,0.06273492915454777,0.1378879299480704,0.0,1.0,0.03737721347272061,0.23204669256418703,1.0,0.19466947909146642,451561,9570,0.43064212799072266,0.009126663208007812,0.5062244661990287,0.22983384304667587,0.11634751451077485
notumor,140769,281072,0.12900573907804141,0.0022951803039018945,0.2209902167861521,0.0,1.0,0.0,0.18284936136434227,1.0,0.18284936136434227,309161,57608,0.29483890533447266,0.05493927001953125,0.5008289690897706,0.9091444263668444,0.4553258658110176
notumor,108500,215348,0.14278091929887027,0.054307730406827424,0.16760352144098112,0.0,1.0,0.02113818812960273,0.25055128318112285,1.0,0.22941309505152013,415918,19990,0.3966503143310547,0.019063949584960938,0.5038356520608503,0.5177655210882914,0.2608687289321453
notumor,102621,203144,0.15619869406159603,0.08153629105898667,0.17618025311496488,0.0,1.0,0.021270336724787335,0.2559301034278101,1.0,0.23465976670302274,488283,27317,0.46566295623779297,0.02605152130126953,0.5051638246760919,0.4160374209218834,0.21016705476127573
notumor,153988,307040,0.20957393957697398,0.13461759409733182,0.2237872988234323,0.0,0.9411764740943909,0.0024878169477687037,0.3690227174202426,0.9411764740943909,0.3665349004724739,566204,78416,0.5399742126464844,0.0747833251953125,0.5015242313705055,0.5422780481946436,0.27196558130991655
notumor,375132,745020,0.250063097667853,0.18327778299759237,0.21656867934367197,0.0,1.0,0.07262881224696968,0.39491321593129103,1.0,0.3222844036843213,694207,81034,0.6620473861694336,0.07728004455566406,0.5035193686075542,1.073195747089845,0.5403748449669911
notumor,195542,390772,0.18236224410329516,0.01515706824940738,0.25555017239166594,0.0,1.0,0.0,0.34106706794548164,1.0,0.34106706794548164,413362,114719,0.3942127227783203,0.1094045639038086,0.5003992097693796,0.9453505643963402,0.47305267537896567
notumor,185490,369350,0.15686231734971465,0.017318003133891844,0.21615689990791975,0.0,1.0,0.0,0.2967735432350312,1.0,0.2967735432350312,408996,44052,0.3900489807128906,0.042011260986328125,0.5022065791254907,0.9030650666510186,0.45352521785054134
notumor,87489,173356,0.18815141456436194,0.1483577266885954,0.17924592295482325,0.0,0.9882352948188782,0.02327474186613816,0.3153751242693349,0.9882352948188782,0.29210038240319675,612892,30616,0.5844993591308594,0.02919769287109375,0.5046782343847344,0.2828491806060448,0.14274782506542752
notumor,31710,62980,0.12645697928728683,0.054307730406827424,0.1360211140575701,0.0,0.8196078538894653,0.032705060124265904,0.20171442827820749,0.8196078538894653,0.16900936815394157,387864,4625,0.36989593505859375,0.004410743713378906,0.5034931724356939,0.16237650310418084,0.08175546067693831
notumor,185220,368810,0.15664278587174937,0.016766867002414393,0.21623344676550468,0.0,1.0,0.0,0.29668161446389124,1.0,0.29668161446389124,408827,43948,0.38988780975341797,0.041912078857421875,0.5022098099292318,0.9021175215922628,0.45305226905268
notumor,34250,67704,0.10823464952391838,0.06869910828367762,0.12052673962106512,0.0,0.9490196108818054,0.01163737093306908,0.17390673893276498,0.9490196108818054,0.1622693679996959,449587,7503,0.4287595748901367,0.007155418395996094,0.5058785300720785,0.15059154290493276,0.07618102836603372
notumor,59919,118984,0.10001935863915315,0.035450561769249316,0.1413043629835539,0.0,1.0,0.0,0.1594145118356077,1.0,0.1594145118356077,368250,14184,0.35119056701660156,0.01352691650390625,0.5035887178107981,0.3231065852002716,0.16271283095723013
notumor,84140,165684,0.17697115455153764,0.12428795935717166,0.15933524345598932,0.0,0.9921568632125854,0.038791237057725206,0.30351365049386303,0.9921568632125854,0.26472241343613784,570076,9728,0.5436668395996094,0.00927734375,0.5078341903865189,0.2906349328861415,0.14759435584027392
notumor,90244,180068,0.20010254785628476,0.12298144109825308,0.23258721105851674,0.0,1.0,0.0,0.33748375982273054,1.0,0.33748375982273054,553389,68717,0.5277528762817383,0.06553363800048828,0.501166226092365,0.3253913612305268,0.16307516051096063
notumor,144115,285480,0.15430563571233002,0.09604604360698957,0.17722016112059827,0.0,1.0,0.016303326308401356,0.23416111303048207,1.0,0.2178577867220807,516311,36793,0.49239253997802734,0.035088539123535156,0.5048164494885806,0.5529225602398554,0.27912440370241964
notumor,38804,77224,0.10929879044481897,0.015667380631732085,0.1446782541804364,0.0,0.9764705896377563,0.006521330678233826,0.19209208721397913,0.9764705896377563,0.1855707565357453,390077,8177,0.3720064163208008,0.007798194885253906,0.5024862736972961,0.19797116979468157,0.09947779540962426
notumor,90157,177590,0.10629085920692666,0.02307730116671076,0.15399250243899218,0.0,1.0,0.0,0.17865396319341234,1.0,0.17865396319341234,366577,15831,0.3495950698852539,0.015097618103027344,0.5076693507517315,0.48445483486416224,0.24594287148402655
notumor,187538,374660,0.20945739371453753,0.09304459939824536,0.2293153880978502,0.0,1.0,0.03160277496382196,0.3660227530520017,1.0,0.33441997808817975,516829,69293,0.4928865432739258,0.06608295440673828,0.5005551700208188,0.7249206217143388,0.3628627650538186
notumor,230302,454980,0.18999511421911805,0.1201599594109002,0.19078238020502056,0.0,1.0,0.03512416843751312,0.31154357031773267,1.0,0.2764194018802195,558291,41095,0.5324277877807617,0.039191246032714844,0.5061804914501736,0.8149513425794075,0.4125124710948233
notumor,74715,147156,0.09199145408588785,0.019395618528862603,0.13890266914053398,0.0,1.0,0.0009621112953712865,0.1492690085945752,1.0,0.1483068972992039,322332,12269,0.3073997497558594,0.011700630187988281,0.507726494332545,0.4565354975615204,0.23179516771527495
notumor,74660,148208,0.11996137783568232,0.031905505929086635,0.16721685598709052,0.0,0.9764705896377563,0.013042661356467655,0.19607843458652496,0.9764705896377563,0.18303577323005732,364452,27792,0.3475685119628906,0.0265045166015625,0.5037514844003023,0.4066598619296917,0.20485550909310415
notumor,102688,205484,0.22171215467634434,0.07209597424166837,0.24967467480298663,0.0,0.9803921580314636,0.039408376584552686,0.386360467800453,0.9803921580314636,0.3469520912159003,478086,145966,0.45593833923339844,0.1392040252685547,0.49973720581651127,0.4298055161623641,0.21478980769150322
notumor,109468,217408,0.14226933918293228,0.052537901218675374,0.17141634867199637,0.0,1.0,0.019819492264228442,0.2490130743157963,1.0,0.22919358205156787,407529,22344,0.38864994049072266,0.02130889892578125,0.5035141301148072,0.5334785990690233,0.26861401274510527
notumor,66570,131924,0.10622656857348439,0.004357413850003616,0.1563774867593914,0.0,1.0,0.0,0.19390490985747216,1.0,0.19390490985747216,357443,11886,0.3408842086791992,0.011335372924804688,0.5046087141081229,0.3690770276659495,0.18623948433736287
notumor,21348,42188,0.08086390511484756,0.02218674263489824,0.11983138813272892,0.0,0.9960784316062927,0.0031498336430647914,0.12494470316340749,0.9960784316062927,0.1217948695203427,326025,7531,0.31092166900634766,0.007182121276855469,0.5060206693846592,0.12940111954604708,0.06547964113181505
notumor,63871,127040,0.12162865908021074,0.06883808559493591,0.14764775264957192,0.0,1.0,0.01212260190125816,0.19354456630510197,1.0,0.1814219644038438,454712,19959,0.43364715576171875,0.019034385681152344,0.5027629093198992,0.2793856331040307,0.14046473372156443
notumor,119239,236424,0.19552864789278815,0.14819022727919826,0.1763912760963319,0.0,1.0,0.053547171558078796,0.29093427977542385,1.0,0.23738710821734504,634042,38704,0.6046695709228516,0.0369110107421875,0.5043438906371603,0.37288381526775827,0.1880616741477694
notumor,193350,386388,0.20997445787156763,0.10338523153957306,0.21637559743980073,0.0,1.0,0.05823232495397834,0.3449969727389627,1.0,0.28676464778498434,548016,76087,0.5226287841796875,0.07256221771240234,0.5004037392465605,0.7050670053429097,0.3528181658929666
notumor,20776,41048,0.06850783341426335,0.018115285592306307,0.0989686333088175,0.0,0.9372549057006836,0.0,0.11646464990795669,0.9372549057006836,0.11646464990795669,314071,3822,0.29952144622802734,0.0036449432373046875,0.5061391541609823,0.13069656224229553,0.06615064746506363
notumor,84484,167792,0.13433390811882226,0.02424520380251632,0.18157744611466883,0.0,1.0,0.001346955776961535,0.2527299898474171,1.0,0.2513830340704556,403462,21115,0.38477134704589844,0.02013683319091797,0.5035043387050634,0.4158805538068021,0.20939766322478945
notumor,114532,226372,0.12821658263769342,0.015375238242888232,0.1822131161191168,0.0,1.0,0.001150827318689042,0.2268836007113917,1.0,0.22573277339270265,388601,23432,0.37059879302978516,0.02234649658203125,0.505945965048681,0.5825306677028623,0.29472904084137713
notumor,32146,63372,0.07832733473022813,0.009781995630167531,0.11695476959827544,0.0,0.8196078538894653,0.0,0.14229641058848466,0.8196078538894653,0.14229641058848466,318019,3558,0.3032865524291992,0.0033931732177734375,0.5072587262513413,0.19927111273225814,0.1010820108232527
notumor,283705,567072,0.23425089011037514,0.10183796945525476,0.2492307279080956,0.0,1.0,0.046085729289737344,0.40321784519217435,1.0,0.357132115902437,529196,128050,0.5046806335449219,0.12211799621582031,0.5002980221206478,1.0715727254174257,0.5361057150847701
notumor,154716,306912,0.1727019460912605,0.10505035912593966,0.17791136416866854,0.0,1.0,0.02701294940806409,0.2856156842933811,1.0,0.258602734885317,532903,30352,0.5082159042358398,0.0289459228515625,0.5041054113231154,0.5759246992417006,0.29032675740237907
notumor,32074,63228,0.07837303871764972,0.009781995630167531,0.1169478031141409,0.0,0.8196078538894653,0.0,0.14221248608632284,0.8196078538894653,0.14221248608632284,318193,3553,0.3034524917602539,0.0033884048461914062,0.5072752577971784,0.1987095882059002,0.10080045758391919
notumor,239882,480164,0.23525180716899768,0.08033561802989372,0.2583483399774492,0.0,1.0,0.03686990370750029,0.4283102439475098,1.0,0.3914403402400095,497691,146187,0.47463512420654297,0.13941478729248047,0.499583475645821,0.9647833696008166,0.48198982903046267
notumor,17440,34148,0.15693300452407336,0.10354963987278133,0.1421029200747726,0.0,0.95686274766922,0.0360485814871823,0.27308140475130627,0.95686274766922,0.23703282326412398,530684,966,0.5060997009277344,0.0009212493896484375,0.5107180508375307,0.06434714444000574,0.03286324818536078
notumor,41777,82420,0.1393982152619941,0.09304459939824533,0.13669126411326374,0.0,0.9215686321258545,0.024815392564950012,0.23025842806046418,0.9215686321258545,0.20544303549551415,510001,5057,0.4863748550415039,0.004822731018066406,0.5068793982043194,0.16160752625975244,0.08191552565583204
notumor,118688,235560,0.13198731419234902,0.049630785129900025,0.16543134113519267,0.0,1.0,0.030368984559614974,0.2033476138924113,1.0,0.1729786293327963,366791,27707,0.34979915618896484,0.02642345428466797,0.5038546442519952,0.6422185931497774,0.323584820783498
notumor,41920,83316,0.09072012161023976,0.024815392564950012,0.12303539110963906,0.0,0.9215686321258545,0.008714827700007232,0.15598247043764796,0.9215686321258545,0.14726764273764073,356267,12530,0.33976268768310547,0.011949539184570312,0.5031446540880503,0.23385831412957137,0.1176645605683378
notumor,110246,218916,0.13450529903529954,0.02341611167378341,0.18886571693148116,0.0,1.0,0.0,0.24183645651594582,1.0,0.24183645651594582,391290,27705,0.37316322326660156,0.026421546936035156,0.5035995541668951,0.5594725139921797,0.28175010861509364
notumor,231671,457744,0.19070367832661106,0.1214759382384599,0.19039892344177242,0.0,1.0,0.0362896071397976,0.31097710045093196,1.0,0.27468749331113435,561745,41225,0.5357217788696289,0.039315223693847656,0.5061147715753784,0.8148608354324471,0.41241310559061495
notumor,105636,210032,0.19746573418308513,0.15157265597384856,0.1759178104829326,0.0,1.0,0.04430795687517774,0.33077465310094584,1.0,0.2864666962257681,605845,28140,0.5777788162231445,0.026836395263671875,0.5029519311343034,0.3466761300332593,0.17436142907839464
notumor,92860,184348,0.11505566442703113,0.048785194243404315,0.14814901576237272,0.0,1.0,0.028969210591982802,0.15193071918081494,1.0,0.12296150858883213,317202,18919,0.3025074005126953,0.018042564392089844,0.5037212229045067,0.5811690972944685,0.2927472084034779
notumor,37568,74052,0.08282704380511387,0.017414717748143745,0.12403998165658817,0.0,0.9647058844566345,0.0,0.1370940722682051,0.9647058844566345,0.1370940722682051,304624,5885,0.2905120849609375,0.005612373352050781,0.5073191811159725,0.2430931246388991,0.12332580492672934
notumor,58687,116384,0.13187457871644465,0.09054107958316414,0.13761252074670408,0.0,0.8470588326454163,0.0116227634380244,0.22461039700368157,0.8470588326454163,0.21298763356565717,503953,11069,0.4806070327758789,0.010556221008300781,0.5042531619466594,0.230942171194536,0.11645332005167149
